GEO_LABEL,socialrented,Noqualifications ,Car_or_van,Deprivation_classification_of_household,%obese
Barby and Kilsby,0.021005146,0.08610524,0.011377579,0.062656273,0.755274369
Barcombe and Hamsey,0.022767322,0.025698075,0.007585053,0.035446389,0.515557137
Barden Fell,0.00169169,0.01980198,0.003346347,0.027945286,0.709485088
Bardney,0.017128357,0.05562354,0.014612381,0.047065745,0.821538202
Bardon,0.009797702,0.047947491,0.011266035,0.052360641,0.372117684
Bardon,0.009938676,0.040605184,0.007138873,0.040005883,0.407588072
Bardwell,0.020582223,0.044387585,0.007585053,0.052948963,0.377546457
Bare,0.003665327,0.106463455,0.053876185,0.097220179,0.585406813
Bargate,0.266934518,0.214818111,0.386949247,0.399911752,0.392271734
Barham Downs,0.014590823,0.050061186,0.010039041,0.050301515,0.338239996
Barkham,0.008669909,0.02970297,0.004573341,0.046330343,0.286325947
Barking and Somersham,0.013815465,0.049949939,0.007696598,0.042653331,0.481186661
Barkingside,0.030732361,0.192791189,0.110875627,0.229445507,0.584619308
Barlaston and Oulton,0.04539367,0.08988764,0.023424428,0.088836594,0.444835809
Barlborough,0.01656446,0.061519635,0.017401004,0.056773055,0.491176416
Barlby,0.02593924,0.081877851,0.033240379,0.078540962,0.798807896
"Barlestone, Nailstone and Osbaston",0.02593924,0.072644343,0.016062465,0.060302986,0.298703796
Barling and Sutton,0.005779939,0.036266548,0.006358059,0.033975585,0.488589533
Barlow and Holmesfield,0.019665891,0.033040383,0.010373675,0.039711722,0.587109478
Barming,0.005357017,0.04839248,0.014166202,0.051625239,0.599213578
Barms,0.013604004,0.048948715,0.031567206,0.04235917,0.541334994
Barnack,0.017692253,0.03960396,0.012493028,0.052213561,0.394980582
Barnard Castle East,0.082751815,0.200355991,0.079754601,0.186792175,0.493652637
Barnard Castle West,0.037922041,0.175659139,0.057110987,0.176055302,0.281670241
Barncroft,0.152393036,0.19390366,0.079643056,0.121341374,0.468181616
Barnehurst,0.074363854,0.217265547,0.096374791,0.209883806,0.567958026
Barnes,0.11362515,0.082767827,0.131065254,0.173260774,0.426506358
Barnes,0.076126031,0.255868283,0.153039598,0.224591852,0.577490837
Barnfield,0.008599422,0.09789743,0.0273285,0.121782615,0.549966028
Barnfield,0.040671037,0.106797197,0.084997211,0.089277835,0.573831413
Barnham,0.045746106,0.164534431,0.042275516,0.175761141,0.557418973
Barnhill,0.253260027,0.251863389,0.202565533,0.287101044,0.584733158
Barnhill,0.159723691,0.253865836,0.123703291,0.231945874,0.742800677
Barningham,0.02713752,0.053509845,0.010596765,0.060744227,0.627000801
Barnsbury,0.320363713,0.187785071,0.386391523,0.273422562,0.556553246
Barnston and High Easter,0.010643547,0.02703304,0.003123257,0.030151493,0.401298528
Barnwell,0.010361599,0.026254311,0.006469604,0.032798941,0.870311859
Barnwood,0.106717417,0.188675047,0.073954267,0.188851302,0.824725283
Barrow,0.019806865,0.046390032,0.011377579,0.046477423,0.547557235
Barrow and Sileby West,0.033904279,0.113805763,0.038594534,0.120458891,0.708363283
Barrow Hill and New Whittington,0.089025164,0.160084548,0.077523703,0.117664362,0.333790985
Barrow Island,0.021428068,0.069751919,0.084216397,0.064715399,0.261312603
Barrowby,0.012546698,0.039158972,0.010039041,0.04221209,0.544601734
Barrowford,0.017480792,0.094448771,0.038594534,0.094866892,0.3526247
Bartley Green,0.59885811,0.718211147,0.456553263,0.507868804,0.412445709
Barton,0.250722492,0.331293804,0.267819297,0.271363436,0.423797426
Barton,0.101994784,0.258538213,0.126380368,0.232828357,0.7006382
Barton,0.027983365,0.031149182,0.016508645,0.049713193,0.748512584
Barton,0.007119194,0.146067416,0.03736754,0.153699073,0.45908268
Barton,0.151970113,0.152408499,0.135415505,0.187233417,0.755282097
Barton,0.011982801,0.092112582,0.02163971,0.096337697,0.800726941
Barton,0.006061888,0.021359439,0.004684886,0.027062803,0.608241566
Barton and Sandhills,0.176781561,0.141061297,0.099832683,0.135166936,0.412445709
Barton and Tredworth,0.077324311,0.238068751,0.189960959,0.219738197,0.412445709
Barton-le-Clay,0.017974202,0.07731672,0.022978249,0.092219444,0.310443007
Barwell,0.09008247,0.228723996,0.071834914,0.19149875,0.610719578
Basford,0.296045676,0.425186339,0.292470719,0.332254743,0.678739607
Bashley,0.002114612,0.060629658,0.009927496,0.058096779,0.805711139
Basildon,0.013110594,0.028701747,0.006023424,0.047359906,0.481186661
Basing,0.034609149,0.109355879,0.03234802,0.142520959,0.643685763
Bassenhally,0.000986819,0.041606408,0.009035137,0.035446389,0.675172906
Bassett,0.102699655,0.199021026,0.132626882,0.263862333,0.441262877
Bassingbourn,0.044970748,0.08265658,0.017512549,0.085012502,0.201426974
Bassingham and Brant Broughton,0.02114612,0.071086884,0.015839375,0.091189881,0.444850779
"Bassishaw, Coleman Street, Cripplegate",0.037428632,0.021248192,0.126715003,0.095161053,0.52634222
Bastwell,0.087967858,0.214929358,0.07607362,0.103691719,0.517918467
Baswich,0.001268767,0.072310602,0.025320692,0.087071628,0.281309125
Batchley & Brockhill,0.204201029,0.206140839,0.10819855,0.156934843,0.428255211
Batchwood,0.143793614,0.114361998,0.062576687,0.117370202,0.623878926
Bathavon North,0.037005709,0.095672489,0.047852761,0.146345051,0.333543111
Bathavon South,0.010150137,0.030370453,0.010262131,0.047506986,0.594407052
Bathavon West,0.012123775,0.035376571,0.009035137,0.039858803,0.377754014
Bathwick,0.002748996,0.028924241,0.027886224,0.054125607,0.199877536
Batley East,0.205963206,0.5295361,0.234132738,0.341667892,0.199877536
Batley West,0.195319659,0.537657137,0.22688232,0.366524489,0.3964707
Battenhall,0.023754141,0.085104016,0.042944785,0.099132225,0.243492045
Battins,0.211813632,0.227611525,0.123480201,0.143109281,0.658681218
Battle,0.070205117,0.15541217,0.181037368,0.21767907,0.690045944
Battle Hill,0.152252062,0.245077317,0.160736196,0.231357553,0.476172698
Battle Town,0.044618313,0.098119924,0.049637479,0.119723489,0.692825124
Battledown,0.018467611,0.054956057,0.030897936,0.091336961,0.678277462
Battlefield,0.024036089,0.078985427,0.026993865,0.076775996,0.605871005
Baughurst and Tadley North,0.054909424,0.088552675,0.026770775,0.106780409,0.523996862
Baxenden,0.005216043,0.067971966,0.025320692,0.078393881,0.351415557
Baylis and Stoke,0.132233735,0.230615196,0.096263246,0.17855567,0.670729169
"Bayston Hill, Column and Sutton",0.067949531,0.227834019,0.087674289,0.249448448,0.440676128
Bayswater,0.145273842,0.075536767,0.396095929,0.296072952,0.556553246
Beach,0.019313456,0.108354656,0.046291132,0.117811443,0.790580511
Beacon,0.032705998,0.12837913,0.074065811,0.149874982,0.423985887
Beacon,0.012758159,0.049282456,0.011377579,0.045006619,0.543534538
Beacon and Bents,0.167970677,0.253420848,0.222420524,0.208413002,0.612224749
Beacon Road,0.064777613,0.108132162,0.050864473,0.089719076,0.632890311
Beacon-Stow,0.035102559,0.065858271,0.024874512,0.082659215,0.625781931
Beaconsfield North,0.032987947,0.052619869,0.025209147,0.086777467,0.569078405
Beaconsfield South,0.034045253,0.040271443,0.018739543,0.056773055,0.303021337
Beaconsfield West,0.03531402,0.040493937,0.014166202,0.056184733,0.303021337
Beaminster,0.049622894,0.087217711,0.027440045,0.1038388,0.303021337
Bean and Darenth,0.072883626,0.119368117,0.026324596,0.109869098,0.419944722
Beanfield,0.041023472,0.110913339,0.056218628,0.076628916,0.631903484
Beardwood with Lammack,0.004511172,0.086995216,0.02141662,0.108251213,0.732815757
Beare Green,0.01705787,0.04227389,0.011377579,0.037064274,0.541334994
Bearsted,0.011912314,0.127489153,0.037702175,0.154287395,0.333003751
Beauchief and Greenhill,0.428208924,0.478139949,0.373229225,0.425650831,0.557069342
Beaumont and Thorpe,0.008951857,0.052286127,0.011600669,0.047212825,0.565518344
Beaumont Leys,0.437372242,0.371898988,0.232236475,0.32137079,0.651643273
Beaver,0.118136322,0.169429302,0.077969883,0.121635535,0.613965297
Bebington,0.120039473,0.292802314,0.160513107,0.303279894,0.510769154
Beccles North,0.045323183,0.129491601,0.070831009,0.127371672,0.50210782
Beccles South,0.07831113,0.148626099,0.046737312,0.113104868,0.515554878
Beck Vale,0.021075633,0.050061186,0.0109314,0.046330343,0.520872159
Beckermet,0.019031508,0.059405941,0.016954824,0.064715399,0.549927613
Beckfield,0.10544865,0.190788742,0.121918572,0.10722165,0.481186661
Beckingham,0.012617185,0.051507398,0.008923592,0.051478159,0.412445709
Beckington and Selwood,0.01007965,0.038268995,0.006134969,0.041623768,0.742740454
Beckton,0.375414112,0.251752142,0.246514222,0.290778056,0.79341839
Becontree,0.226122507,0.267882968,0.171556051,0.213266657,0.599383831
Becton,0.03002749,0.12915786,0.035471277,0.118693926,0.487397109
Bedale,0.040812011,0.095116253,0.035471277,0.098838064,0.510387962
Beddington North,0.05836329,0.179775281,0.078081428,0.196940727,0.629761458
Beddington South,0.254317333,0.194237401,0.108087005,0.213560818,0.803242638
Bede,0.231690985,0.230837691,0.162520915,0.161053096,0.725137108
Bede,0.11961655,0.227500278,0.114110429,0.147227533,0.818254006
Bedfont,0.246916191,0.263766826,0.138092582,0.260920724,0.579334448
Bedford,0.146260661,0.12648793,0.336307864,0.283865274,0.412445709
Bedgrove,0.010995982,0.127266659,0.04283324,0.169730843,0.486099362
Bedhampton,0.073518009,0.208032039,0.072727273,0.188704221,0.35484156
Bedlington Central,0.044900261,0.107575926,0.052649191,0.085600824,0.634217569
Bedlington East,0.099104814,0.12915786,0.078639152,0.103397558,0.83847496
Bedlington West,0.048988511,0.107687173,0.050083659,0.109280777,0.546211885
Bedminster,0.088954677,0.270441651,0.175906302,0.252684218,0.604387012
Bedmond & Primrose Hill,0.039331783,0.066080765,0.017066369,0.083982939,0.556964088
Bedwardine,0.0283358,0.144064968,0.04896821,0.154287395,0.595398281
Bedwell,0.207443434,0.165424408,0.132738427,0.164583027,0.343333185
Beechwood,0.181081272,0.201245967,0.133519241,0.120753052,0.401686256
Beechwood,0.001903151,0.067526977,0.012381484,0.077364318,0.737935387
Beer and Branscombe,0.016705435,0.039937702,0.011042945,0.038535079,0.503033694
Beeston and Holbeck,0.405159653,0.618867505,0.519576129,0.488160024,0.378852846
Beeston Central,0.047296821,0.110357103,0.114668154,0.101485513,0.549927613
Beeston North,0.074152393,0.106797197,0.080312326,0.108251213,0.418676023
Beeston Rylands,0.036653274,0.124151741,0.075069716,0.106339168,0.57453326
Beeston West,0.014943258,0.081099121,0.070831009,0.102515076,0.623509476
Beighton,0.17248185,0.405161865,0.160401562,0.348580674,0.261215616
Belah,0.031437231,0.119590611,0.054322365,0.128695396,0.465664511
Belfairs,0.058151829,0.25753699,0.09726715,0.202971025,0.636366176
Belgrave,0.198139141,0.340416064,0.172559955,0.191351669,0.674438799
Belgrave,0.111792486,0.194793637,0.063245956,0.143844683,0.840152273
Belhus,0.20441249,0.269996663,0.111210262,0.190469187,0.646205149
Belle Vale,0.418411222,0.548893092,0.344339096,0.286806883,0.674519723
Belle Vale,0.205540283,0.35543442,0.165309537,0.273716723,0.678628106
Belle Vue,0.093959258,0.157303371,0.073731177,0.128695396,0.351749894
Belle Vue,0.027912878,0.065747024,0.059341885,0.092807766,0.743652112
Bellingham,0.42877282,0.312048059,0.313998885,0.308133549,0.705740436
Bellingham,0.039190808,0.082434086,0.023535973,0.094425651,0.524603341
Belmont,0.027348981,0.149849816,0.046179587,0.166642153,0.420123486
Belmont,0.059068161,0.1257092,0.098717234,0.207971761,0.424603008
Belmont,0.229012476,0.246968517,0.125934189,0.204000588,0.631966782
Belmont,0.061041799,0.098787407,0.052760736,0.132372408,0.465664511
Belmont,0.006343836,0.073645567,0.017401004,0.095161053,0.52129357
Belmont,0.018467611,0.115363222,0.053430006,0.133990293,0.366462095
Belper Central,0.024106576,0.117921905,0.055772448,0.114575673,0.391963345
Belper East,0.017339818,0.087662699,0.029894032,0.10075011,0.415702481
Belper North,0.016493973,0.104572255,0.037032906,0.099720547,0.441415721
Belper South,0.051596532,0.122594282,0.052091467,0.110604501,0.484551603
Belsize,0.187002185,0.097452442,0.362967094,0.295190469,0.504437309
Belvedere,0.137379291,0.243853599,0.153039598,0.259449919,0.762788662
Benenden and Cranbrook,0.091774159,0.128935365,0.045844953,0.137520224,0.476015769
Benfieldside,0.062733488,0.111692068,0.06491913,0.135608178,0.498226513
Bengeworth,0.052160429,0.108354656,0.050083659,0.113840271,0.517576971
Benhall and The Reddings,0.012617185,0.070530649,0.025209147,0.096631858,0.684885526
Benn,0.048777049,0.119145622,0.100055772,0.150757464,0.492122722
Bennetts End,0.108479594,0.113472021,0.045733408,0.108545374,0.692149274
Bensham Manor,0.125607951,0.248303482,0.256107083,0.327401088,0.574076423
Benson,0.024247551,0.058960952,0.018516453,0.085747904,0.803715267
Bentham,0.014097413,0.0647458,0.025209147,0.079864686,0.395441652
Bentilee and Ubberley,0.420596321,0.429413728,0.233909649,0.213413737,0.400988884
Bentley,0.206386128,0.44265213,0.251422197,0.301073687,0.722801244
Bentley and Darlaston North,0.295904701,0.441873401,0.200334635,0.260185321,0.613640807
Benton,0.12539649,0.222827901,0.148131623,0.210472128,0.706779053
Benwell and Scotswood,0.341791781,0.416175325,0.301952036,0.255625827,0.502953631
"Benwick, Coates and Eastrea",0.021287094,0.098898654,0.014277747,0.089719076,0.757791219
Bere Ferrers,0.023965602,0.062298365,0.020301171,0.066921606,0.584099415
Bere Regis,0.021287094,0.036711536,0.01070831,0.044712458,0.450994909
Berechurch,0.136462959,0.202803426,0.085666481,0.186939256,0.21125268
Berinsfield,0.085289349,0.118700634,0.036252091,0.111486983,0.496920617
Berkeley,0.03820399,0.095116253,0.0273285,0.082659215,0.550851607
Berkhamsted Castle,0.012053288,0.050172433,0.037032906,0.106339168,0.660579684
Berkhamsted East,0.059984493,0.067860719,0.038148355,0.096631858,0.169830586
Berkhamsted West,0.078170156,0.07353432,0.035136642,0.096337697,0.355991036
Berners,0.022555861,0.071976861,0.022197434,0.086336226,0.333687232
Berridge,0.189257771,0.353543219,0.362074735,0.366230328,0.493276778
Berrow,0.004652146,0.061742129,0.011489124,0.050595676,0.810139925
Berry Head-with-Furzeham,0.033269895,0.244632328,0.125376464,0.237976173,0.486474426
Berry Hill,0.019736378,0.046056291,0.013050753,0.0323577,0.442691728
Berry Hill,0.001480228,0.046835021,0.01115449,0.053537285,0.513072524
Berrylands,0.084513992,0.10401602,0.151924149,0.197529048,0.390798006
Bersted,0.067456122,0.216264323,0.076742889,0.185321371,0.376153174
Berwick East,0.092760978,0.140838803,0.080200781,0.121929696,0.649479454
Berwick North,0.059702545,0.108910891,0.07540435,0.111928225,0.752673298
Berwick West with Ord,0.058504264,0.111469574,0.041160067,0.085747904,0.730318443
Bessacarr and Cantley,0.118982167,0.308265658,0.160513107,0.30180909,0.674418366
Besses,0.191160922,0.231393926,0.148466258,0.21753199,0.605984832
Bestwood,0.432156199,0.520970075,0.379921919,0.372996029,0.575268283
Bestwood Village,0.008810883,0.0609634,0.013162298,0.039123401,0.642535218
Bethnal Green North,0.474730387,0.273779063,0.408365867,0.266068539,0.783230236
Bethnal Green South,0.462818073,0.270775392,0.411489124,0.275334608,0.629637865
Beverley,0.075280186,0.135943931,0.119687674,0.186792175,0.814408437
Beverley,0.011912314,0.188786294,0.087451199,0.190322106,0.425753612
Beverley Rural,0.032846973,0.202580932,0.044394869,0.249007207,0.591615176
Bevois,0.21547896,0.256090778,0.307863915,0.307692308,0.363257556
Bewbush,0.197998167,0.143063745,0.087451199,0.173407854,0.765612784
Bewdley and Arley,0.029181645,0.14818111,0.04350251,0.144727166,0.645326009
Bewsey and Whitecross,0.225911045,0.284347536,0.234578918,0.262244448,0.467729053
Bicester East,0.055402834,0.104794749,0.034467373,0.103103398,0.820613932
Bicester North,0.041023472,0.059405941,0.025209147,0.108398294,0.566966352
Bicester South,0.025516318,0.039158972,0.019185722,0.086777467,0.438797902
Bicester Town,0.074786777,0.124707976,0.085108756,0.128842477,0.482046125
Bicester West,0.058292803,0.142285015,0.0437256,0.137520224,0.499903212
Bickenhill,0.115880736,0.285237513,0.110875627,0.234593323,0.512389891
Bickerstaffe,0.006343836,0.04305262,0.007808143,0.039858803,0.545055095
Bickington and Roundswell,0.026221188,0.092001335,0.026436141,0.093396088,0.367451632
Bickleigh and Shaugh,0.009656728,0.061853376,0.013050753,0.088101191,0.350983212
Bickley,0.058081342,0.196239849,0.098828779,0.258273275,0.581284778
Bicknacre and East and West Hanningfield,0.023190245,0.096228724,0.020635806,0.103250478,0.290089003
Biddenden,0.020864171,0.05106241,0.009258226,0.050889837,0.334467839
Biddick and All Saints,0.270740819,0.268772945,0.226770775,0.191351669,0.533006763
Biddulph East,0.117501938,0.182333964,0.070942554,0.10722165,0.805712412
Biddulph Moor,0.00169169,0.037824007,0.006023424,0.032063539,0.56780026
Biddulph North,0.005920914,0.110690844,0.02141662,0.109280777,0.472107667
Biddulph South,0.001550715,0.051841139,0.009815951,0.041770849,0.428687695
Biddulph West,0.022203426,0.142952497,0.038817624,0.112222386,0.356203113
Bideford East,0.089166138,0.139503838,0.056441718,0.126930431,0.454551043
Bideford North,0.033551843,0.1257092,0.099609593,0.127224592,0.615287862
Bideford South,0.066328329,0.133607743,0.058672616,0.119135167,0.635166392
Bidford and Salford,0.057305984,0.136833908,0.029447853,0.135608178,0.615287862
Bidston and St James,0.469937267,0.495828235,0.3890686,0.297543756,0.486474426
Bierton,0.006273349,0.030370453,0.009035137,0.032063539,0.486474426
Biggin Hill,0.028476775,0.164534431,0.040267708,0.199735255,0.751919548
Biggleswade North,0.102417706,0.151296028,0.07060792,0.146639212,0.483128926
Biggleswade South,0.076196518,0.157303371,0.062799777,0.186498014,0.543606992
Bilborough,0.485303447,0.60763155,0.36240937,0.32784233,0.521291521
Bilbrook,0.074363854,0.110913339,0.04350251,0.09074864,0.707044337
Billericay East,0.049834355,0.168316832,0.060234244,0.212972496,0.840281184
Billericay West,0.053781631,0.178329069,0.074958171,0.216943668,0.377233908
Billesdon,0.007260168,0.024140616,0.007361963,0.03250478,0.362069774
Billesley,0.433002044,0.732895761,0.381037368,0.506250919,0.354247849
Billing,0.127722563,0.181777728,0.073508087,0.166936314,0.647991679
Billinge and Seneley Green,0.062028618,0.234397597,0.076965979,0.210325048,0.707420949
Billingham Central,0.099809685,0.191567471,0.133296152,0.151198706,0.602812794
Billingham East,0.135053218,0.206585827,0.128499721,0.151934108,0.588642076
Billingham North,0.017833228,0.143063745,0.049079755,0.161641418,0.6975117
