OBJECTID_1,objectid,lsoa01cd,lsoa01nm,lsoa01nmw,st_areasha,st_lengths,Shape_Length,Shape_Area,LSOA_ElecMean,LSOA_GasMean,LSOA_PrcnPost2000,Day_Jan18,Day_Jun18,Nit_Jan18,Nit_Jun18,Efficiency,Potential_Efficiency,EfficiencyDiff,AgePost2000,AgePre2000,TotalBldngs,Area_Calculate_SqM,Total_KWH_Saved,TotalKWHSaved_2,OBJECTID_12,Field1,LSOA,Field3,Field4,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,ENVIRONMENT_IMPACT_CURRENT,ENVIRONMENT_IMPACT_POTENTIAL,ENERGY_CONSUMPTION_CURRENT,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,CO2_EMISSIONS_POTENTIAL,LIGHTING_COST_CURRENT,LIGHTING_COST_POTENTIAL,HEATING_COST_CURRENT,HEATING_COST_POTENTIAL,HOT_WATER_COST_CURRENT,HOT_WATER_COST_POTENTIAL,TOTAL_FLOOR_AREA,Energy_Consumption_Difference,EnergySavingKwH
662,698,E01000698,Bromley 010B,Bromley 010B,1128344.791661350056529,4985.003851345037219,4985.003851343693896,1128344.791661157738417,6358,27469.0000000,0.0228216,5.728333333333360,30.193285714285700,1.870833333333370,14.521250000000000,2,0,1,11,470,482,1128344.7500000,141043088.0000000,141043088.0000000,663,663,E01000698,,,61.111111110000003,80.000000000000000,54.666666669999998,75.555555560000002,237.555555599999991,112.666666699999993,5.900000000000000,41.888888889999997,2.988888889000000,121.777777799999996,86.444444439999998,993.111111100000016,708.666666699999951,153.555555599999991,86.666666669999998,163.888888900000012,125,141043104.0000000
663,699,E01000699,Bromley 015A,Bromley 015A,136447.481710405001650,2065.549048989671064,2065.549048987465540,136447.481710427324288,2958,12320.0000000,0.0281690,4.920000000000030,32.437142857142902,0.479333333333363,14.397368421052700,2,0,1,20,680,710,136447.4843750,11734484.0000000,11734484.0000000,664,664,E01000699,,,62.857142860000003,74.714285709999999,61.000000000000000,73.714285709999999,283.857142899999985,198.142857099999986,2.628571429000000,49.428571429999998,1.728571429000000,61.714285709999999,42.714285709999999,447.000000000000000,270.000000000000000,118.857142899999999,103.571428600000004,56.285714290000001,86,11734483.0000000
664,700,E01000700,Bromley 013A,Bromley 013A,200134.608556705003139,2772.755356174549433,2772.755356171164749,200134.608556647086516,3273,11933.0000000,0.0014663,3.868181818181840,30.236249999999998,0.241250000000033,14.186666666666699,2,0,1,1,680,682,200134.6093750,24016154.0000000,24016154.0000000,665,665,E01000700,,,60.000000000000000,77.333333330000002,55.333333330000002,73.666666669999998,249.333333299999993,129.666666700000007,4.733333333000000,44.000000000000000,2.500000000000000,102.000000000000000,63.000000000000000,823.333333300000049,561.000000000000000,92.000000000000000,81.333333330000002,99.666666669999998,120,24016154.0000000
665,701,E01000701,Bromley 015B,Bromley 015B,133756.249696465005400,1808.859383703418416,1808.859383700840681,133756.249696448940085,3187,13363.0000000,0.0746269,4.394090909090940,31.336696428571500,0.360291666666698,14.292017543859700,2,0,1,50,600,670,133756.2500000,22604806.0000000,22604806.0000000,666,666,E01000701,,,57.666666669999998,77.500000000000000,51.333333330000002,72.666666669999998,331.833333299999993,162.833333299999993,4.066666667000000,57.666666669999998,1.933333333000000,67.833333330000002,50.000000000000000,656.500000000000000,402.500000000000000,118.500000000000000,81.666666669999998,67.333333330000002,169,22604806.0000000
666,702,E01000702,Bromley 013B,Bromley 013B,138384.858915649994742,1786.589513560367322,1786.589513566114647,138384.858915719232755,3678,14674.0000000,0.0320513,4.053030303030330,30.237722222222200,0.145595238095272,14.478366013071900,2,0,1,20,603,624,138384.8593750,27538588.0000000,27538588.0000000,667,667,E01000702,,,52.222222219999999,78.777777779999994,44.777777780000001,73.666666669999998,335.111111100000016,136.333333299999993,5.533333333000000,58.666666669999998,2.288888889000000,91.444444439999998,65.888888890000004,903.222222200000033,525.000000000000000,179.222222200000004,84.555555560000002,102.111111100000002,199,27538586.0000000
667,703,E01000703,Bromley 013C,Bromley 013C,241004.660334309999598,3020.008386657208575,3020.008386653392790,241004.660334304819116,4057,16746.0000000,0.1889339,3.868181818181840,30.236249999999998,0.241250000000033,14.186666666666699,2,0,1,140,600,741,241004.6562500,32776634.0000000,32776634.0000000,668,668,E01000703,,,58.750000000000000,78.125000000000000,52.375000000000000,75.000000000000000,264.375000000000000,128.250000000000000,5.037500000000000,48.000000000000000,2.262500000000000,94.500000000000000,66.250000000000000,844.375000000000000,467.000000000000000,107.750000000000000,90.125000000000000,102.375000000000000,136,32776634.0000000
668,704,E01000704,Bromley 015C,Bromley 015C,325528.163237634988036,3742.799279784102055,3742.799279777779702,325528.163237590284552,3601,13582.0000000,0.0468278,5.457882996633030,32.826903083028100,0.906544243338394,14.708672514619900,2,0,1,31,630,662,325528.1562500,35808096.0000000,35808096.0000000,669,669,E01000704,,,61.799999999999997,77.000000000000000,55.000000000000000,71.599999999999994,269.199999999999989,159.199999999999989,3.600000000000000,47.000000000000000,2.100000000000000,96.000000000000000,57.399999999999999,577.000000000000000,446.600000000000023,118.599999999999994,93.200000000000003,77.200000000000003,110,35808096.0000000
669,705,E01000705,Bromley 015D,Bromley 015D,152093.493385150009999,1715.698549524075815,1715.698549521120640,152093.493385103793116,3588,14217.0000000,0.0163132,5.722870370370400,33.283278388278397,0.954264957264991,14.644596491228100,2,0,1,10,602,613,152093.5000000,18555408.0000000,18555408.0000000,670,670,E01000705,,,62.000000000000000,77.000000000000000,58.500000000000000,76.000000000000000,277.000000000000000,155.000000000000000,2.850000000000000,48.500000000000000,1.500000000000000,66.000000000000000,45.000000000000000,504.500000000000000,372.000000000000000,88.000000000000000,74.000000000000000,60.500000000000000,122,18555406.0000000
670,706,E01000706,Bromley 013D,Bromley 013D,301235.621529075026046,3739.366925987520972,3739.366925986322713,301235.621529213793110,3275,12287.0000000,0.0316957,4.649772727272760,31.404577380952400,0.482075980392188,14.451491228070200,2,0,2,20,611,631,301235.6250000,13856839.0000000,13856839.0000000,671,671,E01000706,,,69.200000000000003,75.000000000000000,68.799999999999997,75.200000000000003,213.000000000000000,167.400000000000006,2.140000000000000,37.399999999999999,1.620000000000000,76.799999999999997,43.799999999999997,368.800000000000011,331.800000000000011,83.200000000000003,77.400000000000006,57.799999999999997,46,13856839.0000000
671,707,E01000707,Bromley 017A,Bromley 017A,153942.155529920011759,2552.750337313964337,2552.750337316606874,153942.155529865674907,3899,16349.0000000,0.0000000,4.144646464646500,29.813713235294099,0.480625000000030,14.302017543859700,2,0,1,0,542,543,153942.1562500,28941126.0000000,28941126.0000000,672,672,E01000707,,,52.333333330000002,81.333333330000002,46.333333330000002,77.666666669999998,277.666666700000007,89.666666669999998,6.033333333000000,49.666666669999998,2.366666667000000,120.666666699999993,74.666666669999998,992.000000000000000,580.000000000000000,232.666666700000007,100.666666699999993,130.333333299999993,188,28941126.0000000
672,708,E01000708,Bromley 017B,Bromley 017B,240278.513042225007666,3280.522252371100421,3280.522252369594298,240278.513042183709331,3495,15035.0000000,0.1214575,4.905454545454570,31.472458333333400,0.603860294117679,14.610964912280700,2,0,1,90,650,741,240278.5156250,41087628.0000000,41087628.0000000,673,673,E01000708,,,53.799999999999997,80.799999999999997,49.200000000000003,75.599999999999994,305.000000000000000,133.599999999999994,5.040000000000000,52.600000000000001,2.160000000000000,106.599999999999994,64.400000000000006,874.200000000000045,435.600000000000023,205.199999999999989,98.400000000000006,103.200000000000003,171,41087624.0000000
673,709,E01000709,Bromley 006A,Bromley 006A,243279.986976370011689,2788.941892185548568,2788.941892186530822,243279.986976545857033,3302,10213.0000000,0.0738916,4.280050505050540,29.692464460784301,0.243717261904793,14.453949948400400,2,0,1,60,751,812,243279.9843750,18975838.0000000,18975838.0000000,674,674,E01000709,,,71.857142859999996,82.000000000000000,68.428571430000005,80.714285709999999,191.857142900000014,113.714285700000005,2.600000000000000,33.428571429999998,1.528571429000000,90.571428569999995,60.000000000000000,370.857142899999985,274.428571400000010,137.571428599999990,107.285714299999995,80.714285709999999,78,18975838.0000000
674,710,E01000710,Bromley 006B,Bromley 006B,542720.691035069990903,6122.204231645815526,6122.204231645112486,542720.691035175346769,2786,11311.0000000,0.0752688,5.108181818181850,28.648823529411800,0.073529411764736,14.060000000000000,3,0,2,70,840,930,542720.6875000,4884486.0000000,4884486.0000000,675,675,E01000710,,,83.661290320000006,84.596774190000005,88.419354839999997,89.629032260000002,74.758064520000005,66.225806449999993,0.940322581000000,13.193548390000000,0.854838710000000,59.387096769999999,56.161290319999999,164.354838699999988,151.000000000000000,95.322580650000006,94.338709679999994,76.838709679999994,9,4884486.0000000
675,711,E01000711,Bromley 006C,Bromley 006C,281623.979661630000919,3985.923252916305501,3985.923252919566949,281623.979661549208686,2897,9031.0000000,0.1214953,4.408181818181850,28.901764705882400,0.059333333333359,14.150000000000000,3,0,2,130,910,1070,281623.9687500,9575215.0000000,9575215.0000000,676,676,E01000711,,,75.799999999999997,80.200000000000003,78.599999999999994,83.599999999999994,151.000000000000000,116.599999999999994,1.480000000000000,26.399999999999999,1.120000000000000,84.400000000000006,45.000000000000000,220.800000000000011,195.400000000000006,102.000000000000000,86.400000000000006,57.799999999999997,34,9575215.0000000
676,712,E01000712,Bromley 012A,Bromley 012A,359988.893059385009110,3545.013067728641545,3545.013067724861685,359988.893059462716337,3412,12601.0000000,0.0752688,4.982727272727300,30.329999999999998,0.471333333333359,14.780526315789499,2,0,1,70,850,930,359988.9062500,19799390.0000000,19799390.0000000,677,677,E01000712,,,70.200000000000003,78.000000000000000,68.000000000000000,77.200000000000003,178.800000000000011,124.200000000000003,3.300000000000000,31.399999999999999,2.180000000000000,82.200000000000003,65.000000000000000,547.600000000000023,405.199999999999989,111.000000000000000,98.599999999999994,98.000000000000000,55,19799390.0000000
677,713,E01000713,Bromley 012B,Bromley 012B,415261.792217670008540,4409.968796293265768,4409.968796291469516,415261.792217866284773,3275,12915.0000000,0.1275239,5.337353535353560,30.321999999999999,0.783833333333363,14.913988304093600,2,0,1,120,820,941,415261.7812500,49000892.0000000,49000892.0000000,678,678,E01000713,,,59.285714290000001,76.857142859999996,56.714285709999999,75.571428569999995,250.714285700000005,132.428571400000010,5.228571429000000,42.714285709999999,2.457142857000000,128.142857099999986,69.571428569999995,879.142857100000015,531.857142899999985,179.428571400000010,97.714285709999999,111.285714299999995,118,49000892.0000000
678,714,E01000714,Bromley 006D,Bromley 006D,331992.364438604970928,4595.895395996606567,4595.895395990804900,331992.364438584423624,3622,11894.0000000,0.1875000,4.421111111111150,29.391176470588299,0.720000000000027,14.417368421052700,2,0,1,210,900,1120,331992.3750000,15603642.0000000,15603642.0000000,679,679,E01000714,,,70.352941180000002,79.705882349999996,71.000000000000000,78.411764710000000,192.352941200000004,145.352941200000004,2.135294118000000,34.117647060000003,1.447058824000000,58.411764710000000,47.235294119999999,380.058823500000017,244.176470599999988,100.352941200000004,92.529411760000002,61.176470590000001,47,15603641.0000000
679,715,E01000715,Bromley 012C,Bromley 012C,300744.139730425027665,4091.356871271496402,4091.356871268278610,300744.139730467577465,3151,13306.0000000,0.1354167,5.021649831649860,29.973137254901999,0.858777777777812,14.870350877192999,2,0,1,130,820,960,300744.1250000,22856554.0000000,22856554.0000000,680,680,E01000715,,,69.099999999999994,79.299999999999997,66.700000000000003,78.500000000000000,207.300000000000011,131.599999999999994,2.880000000000000,35.799999999999997,1.760000000000000,84.200000000000003,58.600000000000001,432.600000000000023,308.399999999999977,156.099999999999994,110.900000000000006,81.099999999999994,76,22856554.0000000
680,716,E01000716,Bromley 011C,Bromley 011C,402167.057926244975533,4208.938001212546624,4208.938001212824929,402167.057926294044591,3999,17930.0000000,0.0394218,5.041111111111140,29.794705882353000,1.052500000000040,14.915263157894801,2,0,1,30,721,761,402167.0625000,24130024.0000000,24130024.0000000,681,681,E01000716,,,69.500000000000000,78.666666669999998,66.833333330000002,77.000000000000000,208.833333299999993,148.666666700000007,2.933333333000000,36.833333330000002,1.800000000000000,84.166666669999998,53.000000000000000,455.000000000000000,291.833333299999993,131.666666700000007,115.833333300000007,77.000000000000000,60,24130024.0000000
681,717,E01000717,Bromley 011D,Bromley 011D,313363.959652829973493,4321.613956749338286,4321.613956743062772,313363.959652869903948,3376,12582.0000000,0.0867679,5.259090909090930,30.388823529411798,1.170000000000030,15.084736842105301,2,0,1,80,841,922,313363.9687500,40110588.0000000,40110588.0000000,682,682,E01000717,,,60.000000000000000,74.500000000000000,57.000000000000000,74.166666669999998,306.333333299999993,177.833333299999993,3.350000000000000,53.666666669999998,1.866666667000000,81.166666669999998,45.500000000000000,506.833333299999993,345.333333299999993,173.666666700000007,109.166666699999993,60.500000000000000,128,40110588.0000000
682,718,E01000718,Bromley 006E,Bromley 006E,337972.494354345020838,3746.088976546192953,3746.088976542620912,337972.494354179245420,3645,12419.0000000,0.0998004,5.100772727272760,29.986084558823599,0.273549019607871,14.559298245614100,2,0,1,100,901,1002,337972.5000000,46978176.0000000,46978176.0000000,683,683,E01000718,,,53.000000000000000,77.500000000000000,47.000000000000000,70.000000000000000,337.000000000000000,198.250000000000000,5.600000000000000,58.500000000000000,2.475000000000000,116.250000000000000,65.500000000000000,941.500000000000000,538.000000000000000,211.500000000000000,112.750000000000000,109.000000000000000,139,46978176.0000000
683,719,E01000719,Bromley 019A,Bromley 019A,348896.889120869978797,4049.044256112471430,4049.044256116615998,348896.889121043786872,3547,10342.0000000,0.1459035,5.231111111111150,29.294710622710699,1.553333333333360,13.782570806100200,2,0,1,130,741,891,348896.8750000,42914316.0000000,42914316.0000000,684,684,E01000719,,,62.833333330000002,80.000000000000000,58.500000000000000,78.166666669999998,246.500000000000000,123.333333300000007,4.366666667000000,43.333333330000002,1.966666667000000,81.833333330000002,62.833333330000002,748.166666699999951,465.000000000000000,112.333333300000007,81.333333330000002,95.000000000000000,123,42914316.0000000
684,721,E01000721,Bromley 019C,Bromley 019C,266438.736878085008357,3390.212566579177292,3390.212566578114547,266438.736877991759684,3634,10455.0000000,0.1147541,4.952000000000030,28.662672527472601,1.492666666666690,13.582431372549101,3,0,1,70,520,610,266438.7500000,14387692.0000000,14387692.0000000,685,685,E01000721,,,74.599999999999994,81.400000000000006,76.000000000000000,83.200000000000003,174.199999999999989,120.599999999999994,1.720000000000000,30.600000000000001,1.080000000000000,47.600000000000001,44.200000000000003,287.199999999999989,265.199999999999989,96.200000000000003,77.799999999999997,57.399999999999999,54,14387692.0000000
685,722,E01000722,Bromley 023A,Bromley 023A,578417.107442409964278,4642.617324386005748,4642.617324391182592,578417.107442523702048,3595,13180.0000000,0.0415513,5.424000000000030,29.018304761904801,1.599666666666690,13.912500000000000,2,0,1,30,682,722,578417.1250000,78664728.0000000,78664728.0000000,686,686,E01000722,,,62.200000000000003,79.900000000000006,57.200000000000003,76.799999999999997,262.800000000000011,126.500000000000000,3.930000000000000,47.399999999999999,1.950000000000000,82.500000000000000,56.600000000000001,671.899999999999977,489.199999999999989,99.599999999999994,73.799999999999997,84.799999999999997,136,78664728.0000000
686,723,E01000723,Bromley 029A,Bromley 029A,424195.127786119992379,4549.518859742504901,4549.518859738726860,424195.127786273369566,3426,15062.0000000,0.0017153,4.547142857142890,26.364000000000001,1.112500000000030,12.918464052287600,2,0,1,1,581,583,424195.1250000,85687416.0000000,85687416.0000000,687,687,E01000723,,,50.500000000000000,75.500000000000000,43.000000000000000,67.750000000000000,369.750000000000000,167.750000000000000,5.550000000000000,68.750000000000000,2.725000000000000,70.250000000000000,60.000000000000000,915.750000000000000,657.250000000000000,134.250000000000000,68.250000000000000,89.500000000000000,202,85687416.0000000
