field_1,LSOA,field_3,field_4,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,ENVIRONMENT_IMPACT_CURRENT,ENVIRONMENT_IMPACT_POTENTIAL,ENERGY_CONSUMPTION_CURRENT,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,CO2_EMISSIONS_POTENTIAL,LIGHTING_COST_CURRENT,LIGHTING_COST_POTENTIAL,HEATING_COST_CURRENT,HEATING_COST_POTENTIAL,HOT_WATER_COST_CURRENT,HOT_WATER_COST_POTENTIAL,TOTAL_FLOOR_AREA,JunCURRENT_ENERGY_EFFICIENCY,JunPOTENTIAL_ENERGY_EFFICIENCY,JunENVIRONMENT_IMPACT_CURRENT,JunENVIRONMENT_IMPACT_POTENTIAL,JunENERGY_CONSUMPTION_CURRENT,JunENERGY_CONSUMPTION_POTENTIAL,JunCO2_EMISSIONS_CURRENT,JunCO2_EMISS_CURR_PER_FLOOR_AREA,JunCO2_EMISSIONS_POTENTIAL,JunLIGHTING_COST_CURRENT,JunLIGHTING_COST_POTENTIAL,JunHEATING_COST_CURRENT,JunHEATING_COST_POTENTIAL,JunHOT_WATER_COST_CURRENT,JunHOT_WATER_COST_POTENTIAL,TLSOA_ElecMean,TLSOA_GasMean,TLSOA_PrcnPost2000,TAgePost2000,TAgePre2000,TTotalBldngs,TDay_Jan18,TDay_Jun18,TNit_Jan18,TNit_Jun18,TEfficiency,TPotential_Efficiency,TEfficiencyDiff
213,E01000226,,,68,83.33333333,66.66666667,84,244,115.3333333,2.333333333,43,1.033333333,59.66666667,40.33333333,379,304,114,75.33333333,54.66666667,68,83.33333333,66.66666667,84,244,115.3333333,2.333333333,43,1.033333333,59.66666667,40.33333333,379,304,114,75.33333333,3315,11800,0.0015576,1,490,491,5.889333333,31.559375,3.187777778,16.06030303,1,1,3
41,E01000048,,,88.58333333,88.58333333,92.41666667,92.41666667,46.83333333,46.83333333,0.566666667,8.25,0.566666667,51.75,51.75,143.8333333,143.8333333,69.33333333,69.33333333,69.41666667,88.58333333,88.58333333,92.41666667,92.41666667,46.83333333,46.83333333,0.566666667,8.25,0.566666667,51.75,51.75,143.8333333,143.8333333,69.33333333,69.33333333,4263,6301,0,1,672,673,5.8925,29.55666667,0.907333333,15.05470588,3,2,2
3913,E01004121,,,61.66666667,80.66666667,58,79.33333333,250.6666667,109.6666667,4.3,44.33333333,1.733333333,97,59.33333333,660.3333333,433.6666667,172.3333333,71.33333333,87.66666667,61.66666667,80.66666667,58,79.33333333,250.6666667,109.6666667,4.3,44.33333333,1.733333333,97,59.33333333,660.3333333,433.6666667,172.3333333,71.33333333,3583,15154,0.0624025,1,541,543,5.897152778,27.22178571,1.07,13.0385192,2,0,1
1076,E01001122,,,67,79,60,73,192,122,5.2,34,3.3,118,85,888,744,100,100,153,67,79,60,73,192,122,5.2,34,3.3,118,85,888,744,100,100,4961,23405,0.0217822,1,610,611,5.900833333,32.32166667,1.538,14.703125,2,0,1
3081,E01003232,,,66,87,60.5,84.5,200.5,61.5,3.85,35.5,1.25,96,71,657,389,106,78,113.5,66,87,60.5,84.5,200.5,61.5,3.85,35.5,1.25,96,71,657,389,106,78,3269,14474,0.0031646,1,540,542,5.904074074,32.3048254,1.096051282,14.98112745,2,0,1
1219,E01001273,,,62,78.25,54.25,74.75,252.5,143.25,5.475,43.75,2.675,129.75,78.25,902.25,518.25,139.75,107.75,128.25,62,78.25,54.25,74.75,252.5,143.25,5.475,43.75,2.675,129.75,78.25,902.25,518.25,139.75,107.75,5332,23572,0,1,540,542,5.905873016,31.76857143,2.4425,16.54325,1,1,3
3581,E01003768,,,65.55555556,78.66666667,63.77777778,79.11111111,261.3333333,138.5555556,2.822222222,46,1.544444444,61,47.55555556,476.3333333,363.7777778,119.8888889,78.22222222,69.44444444,65.55555556,78.66666667,63.77777778,79.11111111,261.3333333,138.5555556,2.822222222,46,1.544444444,61,47.55555556,476.3333333,363.7777778,119.8888889,78.22222222,3647,14496,0.0337621,1,652,653,5.906,31.14058824,3.43,14.645,0,2,0
3579,E01003766,,,58.2,81.4,49.4,78,401,160.4,4.04,69.4,1.62,63.2,51.6,646,359.8,139.8,89.6,77,58.2,81.4,49.4,78,401,160.4,4.04,69.4,1.62,63.2,51.6,646,359.8,139.8,89.6,3675,15640,0.0035907,1,662,663,5.906,31.14058824,3.43,14.645,0,2,0
3003,E01003152,,,54.09090909,79.63636364,51.09090909,77.63636364,311.0909091,134,4.345454545,54.27272727,1.790909091,73.27272727,60.72727273,786.7272727,360.1818182,142.7272727,90.45454545,85.36363636,54.09090909,79.63636364,51.09090909,77.63636364,311.0909091,134,4.345454545,54.27272727,1.790909091,73.27272727,60.72727273,786.7272727,360.1818182,142.7272727,90.45454545,3619,14956,0.0404313,1,493,495,5.908,29.99142857,2.45,15.38066667,2,0,1
2440,E01002566,,,71.25,74.5,82.25,85,217.5,191.25,2.4,38.5,2.1,66.5,47.75,357.25,314.5,126.25,123.5,64.75,71.25,74.5,82.25,85,217.5,191.25,2.4,38.5,2.1,66.5,47.75,357.25,314.5,126.25,123.5,3731,7749,0.4290172,1,840,841,5.919305556,31.82114286,2.38875,15.48532407,3,3,2
4300,E01004527,,,58.11111111,82.88888889,52.11111111,81.33333333,275,92.44444444,4.244444444,48.33333333,1.444444444,73.88888889,61.11111111,693.5555556,390.2222222,151.5555556,78.22222222,87,58.11111111,82.88888889,52.11111111,81.33333333,275,92.44444444,4.244444444,48.33333333,1.444444444,73.88888889,61.11111111,693.5555556,390.2222222,151.5555556,78.22222222,2924,13644,0.0017483,1,640,642,5.929166667,30.18076923,0.71125,15.11555556,2,0,1
123,E01000132,,,56,66,49,61,312.5,235,4.95,55.5,3.65,96,66,871,647.5,92.5,93,89,56,66,49,61,312.5,235,4.95,55.5,3.65,96,66,871,647.5,92.5,93,3284,12363,0,1,540,541,5.932666667,31.828125,3.101111111,15.74252525,1,3,3
966,E01001010,,,62,88,57,87,264,63,3.2,47,0.8,50,50,573,333,96,64,70,62,88,57,87,264,63,3.2,47,0.8,50,50,573,333,96,64,3894,13374,0.0202578,1,612,623,5.936363636,31.36307692,2.2075,14.69804196,2,0,1
544,E01000571,,,59,81.8,50.4,77.4,257.4,102.2,6.04,45.2,2.68,82.6,82.6,1034.8,643.6,139,78.8,144.8,59,81.8,50.4,77.4,257.4,102.2,6.04,45.2,2.68,82.6,82.6,1034.8,643.6,139,78.8,4889,24302,0.0040568,1,681,682,5.94,28.65125,1.7725,15.07470588,1,1,3
4511,E01004751,,,62.8,76.8,58.8,76.2,238.6,132.4,3.42,41.6,1.92,90.6,59.8,585.8,368.6,114.8,95,82.2,62.8,76.8,58.8,76.2,238.6,132.4,3.42,41.6,1.92,90.6,59.8,585.8,368.6,114.8,95,3329,12967,0.0019724,1,1010,1021,5.942321429,30.76352451,0.968704212,16.76945933,2,3,2
4299,E01004526,,,67,76.83333333,65.83333333,78.5,223.3333333,139.8333333,2.35,39.5,1.466666667,64.5,46.5,410,256,98.5,91.66666667,59.83333333,67,76.83333333,65.83333333,78.5,223.3333333,139.8333333,2.35,39.5,1.466666667,64.5,46.5,410,256,98.5,91.66666667,2497,10792,0.0301205,1,664,666,5.945,30.12230769,0.7225,15.09444444,2,0,1
3416,E01003593,,,65,88,63,88,272,62,2.2,48,0.5,39,39,343,292,146,61,47,65,88,63,88,272,62,2.2,48,0.5,39,39,343,292,146,61,2979,9640,0.0357143,1,500,501,5.95,30.14529412,0.1425,15.54777778,0,2,0
3423,E01003600,,,69.5,81,67.5,81,190,107.5,2.55,33.5,1.4,88,56.5,425.5,334,96,74,77,69.5,81,67.5,81,190,107.5,2.55,33.5,1.4,88,56.5,425.5,334,96,74,3062,9257,0.1426533,1,511,512,5.95,30.14529412,0.1425,15.54777778,3,2,2
3518,E01003703,,,71.5,80.75,68.5,79.5,168.75,103.125,3.4,29.625,2.25,105.125,83.5,559.375,447.125,130.125,106.875,127.875,71.5,80.75,68.5,79.5,168.75,103.125,3.4,29.625,2.25,105.125,83.5,559.375,447.125,130.125,106.875,4458,19361,0.4794922,1,512,513,5.95,27.28733333,2.093636364,13.43117647,0,2,0
965,E01001009,,,64.33333333,86.33333333,59,84.66666667,229,69.33333333,3.8,40.66666667,1.2,66.33333333,66.33333333,649,385.3333333,107.3333333,72.33333333,92.66666667,64.33333333,86.33333333,59,84.66666667,229,69.33333333,3.8,40.66666667,1.2,66.33333333,66.33333333,649,385.3333333,107.3333333,72.33333333,3350,12216,0.1785714,1,540,542,5.951287879,31.68112179,2.236597222,14.62312354,2,0,1
3253,E01003415,,,64.8,84.2,60.6,83,226.2,84.4,3.32,40,1.24,79.8,57,568,366.2,94.6,70.4,81.2,64.8,84.2,60.6,83,226.2,84.4,3.32,40,1.24,79.8,57,568,366.2,94.6,70.4,3493,13248,0.2595326,1,610,612,5.959090909,31.19142857,2.12,15.32142857,2,0,1
2102,E01002210,,,52.33333333,80.83333333,48.16666667,73.5,307.3333333,131.6666667,5.383333333,54.33333333,2.333333333,88,68,957.8333333,558.8333333,190,76.33333333,98,52.33333333,80.83333333,48.16666667,73.5,307.3333333,131.6666667,5.383333333,54.33333333,2.333333333,88,68,957.8333333,558.8333333,190,76.33333333,3729,18979,0,1,650,652,5.959428571,31.11679739,1.505111111,15.09279832,1,1,3
3578,E01003765,,,55.83333333,80.33333333,48.66666667,72.83333333,298.8333333,121.5,5.883333333,52,2.716666667,108.3333333,73.16666667,960.5,632.8333333,148.1666667,76.16666667,116.3333333,55.83333333,80.33333333,48.66666667,72.83333333,298.8333333,121.5,5.883333333,52,2.716666667,108.3333333,73.16666667,960.5,632.8333333,148.1666667,76.16666667,3352,14108,0.1369863,1,620,621,5.97,29.89,2.484,14.48625,0,2,0
2697,E01002834,,,62.25,77.625,56,76,273.375,140.625,6.625,47.875,3.5875,97.625,73.125,1097.125,597.5,139.875,120.75,169,62.25,77.625,56,76,273.375,140.625,6.625,47.875,3.5875,97.625,73.125,1097.125,597.5,139.875,120.75,4835,13701,0.0012438,1,793,804,5.970684524,31.53360417,0.677272727,16.46848796,1,3,3
588,E01000619,,,60.8,81.6,54.4,77.8,255.6,108.8,4.34,45.2,1.94,109.4,65.4,721.8,524,118.2,71.2,99,60.8,81.6,54.4,77.8,255.6,108.8,4.34,45.2,1.94,109.4,65.4,721.8,524,118.2,71.2,3935,17206,0,1,531,532,5.976,30.96642857,1.806666667,15.75528571,1,1,3
3759,E01003953,,,65.28571429,77.57142857,60.71428571,75.42857143,217.7142857,131.4285714,3.885714286,38.28571429,2.242857143,104.2857143,71,660.7142857,456,100.5714286,96.57142857,116.1428571,65.28571429,77.57142857,60.71428571,75.42857143,217.7142857,131.4285714,3.885714286,38.28571429,2.242857143,104.2857143,71,660.7142857,456,100.5714286,96.57142857,3320,13557,0.0954879,1,623,644,5.978,32.77285714,2.502307692,16.13153846,2,0,1
102,E01000110,,,63.5,83.5,59,83,257.25,96.75,3.225,45.25,1.15,75.25,53,550,344.5,105.25,73.5,72.5,63.5,83.5,59,83,257.25,96.75,3.225,45.25,1.15,75.25,53,550,344.5,105.25,73.5,3858,15291,0.0210325,1,652,653,5.979880952,29.41828704,3.030666667,14.51375,0,2,0
3006,E01003155,,,61.33333333,77.33333333,57.33333333,78.33333333,273,139,3.233333333,48,1.6,94.33333333,49.66666667,554,282.6666667,103,89.33333333,68.33333333,61.33333333,77.33333333,57.33333333,78.33333333,273,139,3.233333333,48,1.6,94.33333333,49.66666667,554,282.6666667,103,89.33333333,3313,13973,0.0382653,1,521,522,5.982,30.33761905,2.158,15.20511111,2,0,1
157,E01000167,,,70.8,77.2,71.2,77.4,191.4,150,2.48,33.6,1.82,70.4,57.2,450.8,417.4,91.4,79,72.8,70.8,77.2,71.2,77.4,191.4,150,2.48,33.6,1.82,70.4,57.2,450.8,417.4,91.4,79,3851,12950,0.0018416,1,542,543,5.983333333,30.97866667,2.448571429,15.45366071,3,3,2
3313,E01003477,,,63,70.75,61,71.25,296.25,217,2.375,52.25,1.75,38,38,436,327.5,80.5,71.75,47.25,63,70.75,61,71.25,296.25,217,2.375,52.25,1.75,38,38,436,327.5,80.5,71.75,3667,14953,0.0337268,1,482,483,5.988722222,31.24681319,2.389305556,15.30190206,2,3,2
1153,E01001204,,,59.2,77.6,50.6,73.8,253.8,125.4,6.14,44.8,3.12,123.2,85.2,1041,631.2,125,102.8,142,59.2,77.6,50.6,73.8,253.8,125.4,6.14,44.8,3.12,123.2,85.2,1041,631.2,125,102.8,3628,17412,0.0016313,1,571,582,5.997375,31.00554464,1.670625,15.90883217,1,1,3
3280,E01003443,,,62,79.66666667,56.5,77,225.8333333,107.8333333,5.383333333,39,2.666666667,93.66666667,82,958.6666667,609.5,122,101.3333333,138.8333333,62,79.66666667,56.5,77,225.8333333,107.8333333,5.383333333,39,2.666666667,93.66666667,82,958.6666667,609.5,122,101.3333333,4431,19414,0.0306749,1,571,573,6,33.18692308,0.435,14.57363636,2,0,1
4340,E01004568,,,72,74,75,76,195,183,1.5,34,1.4,68,34,256,260,84,84,45,72,74,75,76,195,183,1.5,34,1.4,68,34,256,260,84,84,2631,10523,0.0406504,1,532,534,6.000707071,32.35698529,2.115972222,14.78607143,3,3,2
3520,E01003705,,,65.85714286,81.85714286,63,80.28571429,217.7142857,101.5714286,3.285714286,38.28571429,1.614285714,94.71428571,58.71428571,543.4285714,451.7142857,123.5714286,75.57142857,86,65.85714286,81.85714286,63,80.28571429,217.7142857,101.5714286,3.285714286,38.28571429,1.614285714,94.71428571,58.71428571,543.4285714,451.7142857,123.5714286,75.57142857,3791,14000,0.2196602,1,502,503,6.007111111,28.19444444,2.925151515,14.47862745,0,2,0
4276,E01004503,,,71.42857143,80.5,69.5,79.21428571,253.2857143,146.9285714,2.278571429,43.85714286,1.4,54.64285714,47.21428571,353.1428571,271.7857143,126.5714286,81,61.28571429,71.42857143,80.5,69.5,79.21428571,253.2857143,146.9285714,2.278571429,43.85714286,1.4,54.64285714,47.21428571,353.1428571,271.7857143,126.5714286,81,3925,14501,0.0013298,1,540,541,6.007636364,32.27546606,2.171481481,15.50506346,3,0,2
4375,E01004605,,,52.6,83.2,50.8,80.2,280.8,84.4,4.84,50,1.64,102.4,66.2,947.8,407,120,80.8,97.8,52.6,83.2,50.8,80.2,280.8,84.4,4.84,50,1.64,102.4,66.2,947.8,407,120,80.8,3415,13711,0.0374065,1,621,623,6.011,32.726875,1.925555556,15.34255556,1,1,3
3532,E01003718,,,63.91666667,78.91666667,56.33333333,71.91666667,291.75,188.25,3.575,50.08333333,2.033333333,64.16666667,52.58333333,557.3333333,381.1666667,156.4166667,99.08333333,74.66666667,63.91666667,78.91666667,56.33333333,71.91666667,291.75,188.25,3.575,50.08333333,2.033333333,64.16666667,52.58333333,557.3333333,381.1666667,156.4166667,99.08333333,4579,13751,0.016035,1,444,445,6.012,32.03154412,3.333454545,15.53533333,0,2,0
1051,E01001096,,,57,80,48.14285714,74.28571429,266.4285714,113.1428571,6.942857143,48.71428571,3.085714286,133.7142857,82.14285714,1108.571429,680.8571429,141.4285714,94,138.4285714,57,80,48.14285714,74.28571429,266.4285714,113.1428571,6.942857143,48.71428571,3.085714286,133.7142857,82.14285714,1108.571429,680.8571429,141.4285714,94,5045,24508,0.0362319,1,572,583,6.014444444,29.08666667,0.402,13.06333333,2,0,1
993,E01001037,,,56.14285714,78.71428571,52.42857143,75.42857143,337.4285714,166,3.671428571,59,1.628571429,65.71428571,46.57142857,674,380.5714286,102.2857143,74.85714286,63.28571429,56.14285714,78.71428571,52.42857143,75.42857143,337.4285714,166,3.671428571,59,1.628571429,65.71428571,46.57142857,674,380.5714286,102.2857143,74.85714286,2927,11060,0.046729,1,673,684,6.014615385,30.64076923,1.9525,14.60375,2,0,1
3082,E01003233,,,66,79.66666667,59.66666667,74.33333333,195,110,4.233333333,34.33333333,2.466666667,85,79,706,587,129,93.33333333,122.3333333,66,79.66666667,59.66666667,74.33333333,195,110,4.233333333,34.33333333,2.466666667,85,79,706,587,129,93.33333333,3272,13190,0.0163447,1,630,651,6.016574074,32.4133602,0.991142857,14.75292232,2,0,1
1344,E01001402,,,50.4,64,51.4,61.6,424.6,326.4,3.04,71.8,2.26,38.4,35.6,556.2,405,239.6,139.2,42.2,50.4,64,51.4,61.6,424.6,326.4,3.04,71.8,2.26,38.4,35.6,556.2,405,239.6,139.2,4175,18326,0.0995732,1,502,503,6.016666667,32.60628571,2.455357143,14.15997143,0,3,0
3271,E01003434,,,59,86.5,53.5,84.75,288.75,71.5,3.675,50.75,0.95,82,56.5,536.25,341.25,188.75,69.75,74.25,59,86.5,53.5,84.75,288.75,71.5,3.675,50.75,0.95,82,56.5,536.25,341.25,188.75,69.75,3778,15011,0.0217822,1,581,582,6.018030303,31.47868132,2.0775,14.96871551,2,0,1
339,E01000354,,,56.25,77.25,62.25,80.5,330.75,161.25,3.4,57.5,1.6,58.75,53.5,702.75,324.25,143.5,80,56.5,56.25,77.25,62.25,80.5,330.75,161.25,3.4,57.5,1.6,58.75,53.5,702.75,324.25,143.5,80,3467,13050,0.0016026,1,682,684,6.019642857,33.77663492,0.915692308,14.93414815,0,2,0
1084,E01001131,,,61.5,82,57.5,80.25,259.5,109.25,3.875,45.5,1.5,98.75,55.75,568.5,389.5,186.25,89.5,79,61.5,82,57.5,80.25,259.5,109.25,3.875,45.5,1.5,98.75,55.75,568.5,389.5,186.25,89.5,3573,13361,0.015083,1,613,614,6.021666667,33.42538462,1.27,15.05631579,2,0,1
1502,E01001570,,,73.75,82.5,72.25,82.25,153,94.5,2.625,26.75,1.525,87.25,68.5,436.25,346.75,101.5,84.75,92.5,73.75,82.5,72.25,82.25,153,94.5,2.625,26.75,1.525,87.25,68.5,436.25,346.75,101.5,84.75,3240,13562,0.065703,1,542,543,6.034,33.81428571,2.1975,14.14333333,3,2,2
1430,E01001493,,,66.375,81.25,59.875,75,309.125,168.5,2.625,53.5,1.6,41.875,42.125,520.125,327.875,100.375,89.5,50.625,66.375,81.25,59.875,75,309.125,168.5,2.625,53.5,1.6,41.875,42.125,520.125,327.875,100.375,89.5,3109,12248,0.0134771,1,533,534,6.036,33.24747619,2.19625,14.15,0,2,0
2245,E01002356,,,71.26315789,79.57894737,72.05263158,76.47368421,275.7368421,241,1.657894737,47.21052632,1.321052632,44.68421053,38.36842105,255.5789474,183.7368421,130.2631579,101.5789474,43.84210526,71.26315789,79.57894737,72.05263158,76.47368421,275.7368421,241,1.657894737,47.21052632,1.321052632,44.68421053,38.36842105,255.5789474,183.7368421,130.2631579,101.5789474,3002,9849,0.4198153,1,583,585,6.04047619,28.81567857,3.000393939,14.38108497,0,2,0
2995,E01003144,,,69,81.5,63,78.5,181.5,99.5,6,32,3.4,118,96,1056,673,90,90,209,69,81.5,63,78.5,181.5,99.5,6,32,3.4,118,96,1056,673,90,90,4256,22000,0.0181488,1,550,561,6.050727273,31.56447619,1.5116,14.84628132,2,0,1
3526,E01003711,,,59,82.2,54,79.2,252.2,97.8,4.86,44.4,1.98,88.6,68.8,722.8,536.2,324,75.2,111.4,59,82.2,54,79.2,252.2,97.8,4.86,44.4,1.98,88.6,68.8,722.8,536.2,324,75.2,3818,16177,0.0466165,1,513,514,6.051266667,28.39,2.827854545,14.53870588,0,2,0
30,E01000035,,,58.90909091,79,55.81818182,76.54545455,289.2727273,145.1818182,3.572727273,50.72727273,1.7,74.36363636,54.36363636,634.6363636,367.6363636,118.8181818,79.45454545,72.09090909,58.90909091,79,55.81818182,76.54545455,289.2727273,145.1818182,3.572727273,50.72727273,1.7,74.36363636,54.36363636,634.6363636,367.6363636,118.8181818,79.45454545,3392,12845,0.0687919,1,670,672,6.0525,32.27,2.360909091,14.72384615,0,2,0
3525,E01003710,,,64.66666667,82.5,58,77,237,116.8333333,4.433333333,41.33333333,2.25,123.3333333,74.16666667,659.1666667,501.1666667,177.5,88.5,123.6666667,64.66666667,82.5,58,77,237,116.8333333,4.433333333,41.33333333,2.25,123.3333333,74.16666667,659.1666667,501.1666667,177.5,88.5,4508,19253,0.0038314,1,520,521,6.061555556,28.43787302,2.483441077,14.49982843,0,2,0
3575,E01003762,,,64.8,82.2,60,79.8,226.4,103.8,3.82,39.8,1.72,85.2,65.8,619.6,401.8,140.4,116.4,104.8,64.8,82.2,60,79.8,226.4,103.8,3.82,39.8,1.72,85.2,65.8,619.6,401.8,140.4,116.4,3828,14467,0.0149031,1,511,513,6.062,29.76428571,2.581333333,14.65387605,0,2,0
479,E01000501,,,67.72727273,81.09090909,65.5,80.27272727,214.2727273,115,2.954545455,37.72727273,1.55,73.68181818,54.81818182,472.9545455,369.0454545,128.1363636,85.63636364,74.86363636,67.72727273,81.09090909,65.5,80.27272727,214.2727273,115,2.954545455,37.72727273,1.55,73.68181818,54.81818182,472.9545455,369.0454545,128.1363636,85.63636364,3248,10953,0.0129702,1,591,592,6.0725,29.36,1.5125,15.20071429,1,1,3
4365,E01004594,,,55,75.66666667,54.83333333,68.33333333,296.8333333,199.6666667,4.033333333,51.16666667,2.666666667,78,60.16666667,777.1666667,485,152.5,139,90.66666667,55,75.66666667,54.83333333,68.33333333,296.8333333,199.6666667,4.033333333,51.16666667,2.666666667,78,60.16666667,777.1666667,485,152.5,139,4065,16479,0.0016051,1,700,701,6.091454545,32.39,1.697222222,15.38575758,2,3,1
802,E01000844,,,62.71428571,76.28571429,64.57142857,76.71428571,359.2857143,207.8571429,3.728571429,62,2.3,72.42857143,46.14285714,601.1428571,348.1428571,130.1428571,109.1428571,65.28571429,62.71428571,76.28571429,64.57142857,76.71428571,359.2857143,207.8571429,3.728571429,62,2.3,72.42857143,46.14285714,601.1428571,348.1428571,130.1428571,109.1428571,3531,13843,0.0021413,1,762,764,6.093333333,31.06829167,0.557109557,16.85595447,1,3,2
55,E01000063,,,67,86.4,63.8,85,222.4,72.6,2.8,39.4,1,63.4,52.2,487,375,95.8,60.6,75.6,67,86.4,63.8,85,222.4,72.6,2.8,39.4,1,63.4,52.2,487,375,95.8,60.6,3370,10882,0.0016367,1,651,652,6.093839286,32.294375,2.336818182,15.15407842,0,2,0
4509,E01004749,,,66.55555556,74.55555556,65.11111111,74.44444444,270.0555556,191.5,3.433333333,47,2.577777778,61.83333333,56.11111111,626.7777778,458.8888889,103.9444444,102,89.5,66.55555556,74.55555556,65.11111111,74.44444444,270.0555556,191.5,3.433333333,47,2.577777778,61.83333333,56.11111111,626.7777778,458.8888889,103.9444444,102,3451,12224,0.2018425,1,911,913,6.096428571,30.97761601,0.893827839,16.67011243,3,3,2
1407,E01001469,,,80.2,86.5,80.2,87.3,118,69.4,1.7,20.7,1.02,69,59.7,314.6,280.2,95.1,62.3,86.5,80.2,86.5,80.2,87.3,118,69.4,1.7,20.7,1.02,69,59.7,314.6,280.2,95.1,62.3,4033,13339,0.0606061,1,690,691,6.098333333,31.09042857,1.938809524,14.14313187,3,2,2
3574,E01003761,,,74,78.2,74,79.4,174.6,136.8,1.86,30.6,1.48,81,48.2,294.2,246.2,87.6,88,63,74,78.2,74,79.4,174.6,136.8,1.86,30.6,1.48,81,48.2,294.2,246.2,87.6,88,2521,10277,0.0844875,1,520,522,6.100666667,29.74492063,1.645555556,14.7102451,3,2,2
2386,E01002507,,,46,67.66666667,47,68.33333333,359.6666667,183.3333333,4.6,62,2.433333333,66.66666667,51.33333333,989,796,178.3333333,100.3333333,72.33333333,46,67.66666667,47,68.33333333,359.6666667,183.3333333,4.6,62,2.433333333,66.66666667,51.33333333,989,796,178.3333333,100.3333333,3939,15128,0.1441441,1,790,791,6.100694444,33.281875,1.65,14.58222222,1,3,3
4458,E01004696,,,67,78.2,69.4,81.4,230.2,141.6,2.02,40,1.24,52.2,42.4,366.2,205,141.4,96.4,55.2,67,78.2,69.4,81.4,230.2,141.6,2.02,40,1.24,52.2,42.4,366.2,205,141.4,96.4,2829,9235,0,1,860,862,6.1075,30.83,0.121666667,16.67823529,3,3,2
3495,E01003679,,,54,82.66666667,45.66666667,78.66666667,288.3333333,94,6.466666667,50.66666667,2.266666667,129.3333333,76,979.6666667,574.6666667,242.3333333,78.33333333,128,54,82.66666667,45.66666667,78.66666667,288.3333333,94,6.466666667,50.66666667,2.266666667,129.3333333,76,979.6666667,574.6666667,242.3333333,78.33333333,4807,21821,0.0019881,1,610,611,6.109611111,28.57438095,2.573690236,14.62785539,0,2,0
3496,E01003680,,,65.5,86,59.75,84,216.5,70.75,3.7,38.25,1.275,82.75,71,632.5,412.75,107,63,98,65.5,86,59.75,84,216.5,70.75,3.7,38.25,1.275,82.75,71,632.5,412.75,107,63,4357,20427,0.0046296,1,661,662,6.11175,28.583,2.614090909,14.61784926,0,2,0
955,E01000999,,,65.5,86.5,60.5,85,209,65.5,3.65,37,1.2,107.5,65.5,599.5,385.5,113,72,99.5,65.5,86.5,60.5,85,209,65.5,3.65,37,1.2,107.5,65.5,599.5,385.5,113,72,3792,16176,0,1,611,613,6.117272727,32.35153846,2.324,14.79428571,2,0,1
1627,E01001709,,,75,88,74,87,146,61,2.2,26,1,78,59,333,337,125,81,85,75,88,74,87,146,61,2.2,26,1,78,59,333,337,125,81,3727,12086,0.0398406,1,490,492,6.119398148,32.79815278,2.796801347,14.35390909,3,2,2
1366,E01001424,,,73.33333333,82.66666667,73.66666667,81,211,149.6666667,1.866666667,36,1.266666667,55.66666667,49.33333333,317.3333333,250.6666667,119,87,66.33333333,73.33333333,82.66666667,73.66666667,81,211,149.6666667,1.866666667,36,1.266666667,55.66666667,49.33333333,317.3333333,250.6666667,119,87,2937,7929,0.8136531,1,592,593,6.12,31.93620833,2.71,14.37090909,3,2,2
4134,E01004356,,,73,84,70,82,163,86,2.8,29,1.5,68,68,490,462,89,58,98,73,84,70,82,163,86,2.8,29,1.5,68,68,490,462,89,58,3869,15970,0.0033113,1,830,841,6.121333333,29.24,2.42475,14.58947619,3,2,0
3161,E01003320,,,65.25,78.75,62.5,78.5,239.5,129.75,2.7,42,1.35,79.25,46.75,446.25,334.75,101.75,82,64.75,65.25,78.75,62.5,78.5,239.5,129.75,2.7,42,1.35,79.25,46.75,446.25,334.75,101.75,82,2952,11707,0.0014245,1,681,702,6.124821429,33.45447619,1.688831731,15.53,2,0,1
1604,E01001683,,,65.33333333,82.83333333,60.66666667,81.16666667,230.5,101,3.683333333,40.5,1.6,84.33333333,62.33333333,630.1666667,436.1666667,99.33333333,69.16666667,92.33333333,65.33333333,82.83333333,60.66666667,81.16666667,230.5,101,3.683333333,40.5,1.6,84.33333333,62.33333333,630.1666667,436.1666667,99.33333333,69.16666667,3189,14577,0.1105919,1,790,801,6.125694444,32.28974265,1.838,14.95386364,0,2,0
426,E01000446,,,64.5,84.5,58,81,222.5,87,4.65,39,1.95,108,74,775.5,493.5,119,96,121.5,64.5,84.5,58,81,222.5,87,4.65,39,1.95,108,74,775.5,493.5,119,96,3583,12814,0.0163132,1,522,524,6.127142857,35.10833333,2.614,14.81909091,2,2,1
1164,E01001215,,,61.75,81.75,57,81.75,262.25,104.25,3.8,46.25,1.425,59.75,56,641,332.25,130.75,81.75,79.5,61.75,81.75,57,81.75,262.25,104.25,3.8,46.25,1.425,59.75,56,641,332.25,130.75,81.75,3656,16319,0.0654664,1,612,613,6.13,32.96125,1.78375,14.878625,1,1,3
